num_rooms,num_floors,num_bathrooms,size,age,crime_rate,garden_size,median_income,price,loan_prob
19,1,5,7500,49,0.5160583694640541,1979,66144,919077.7081526797,0.6621102857686092
10,1,4,4500,78,0.4738102937982561,691,42301,297962.94853100873,0.6182697165040785
14,3,8,7500,21,0.24220989262550585,1690,89318,1098124.9505368725,0.7047210782878585
7,1,4,3600,25,0.8215992625608486,279,169858,686978.0036871957,0.8527358840577816
6,2,7,4500,5,0.8025898411906811,2900,123599,890185.0507940466,0.7677345687869186
2,2,8,3600,18,0.3675191108878486,2348,20656,487914.40444556077,0.5785342121076719
12,3,7,6600,62,0.4637994183653247,1469,165770,921291.0029081734,0.8451961729123393
12,1,2,4500,16,0.1543943896194807,2825,52892,694762.0280519025,0.6377801915203221
18,1,6,7500,58,0.38528114407643677,2049,35613,815769.5942796178,0.6059931613456994
3,3,3,2700,46,0.0997570992158272,2193,162163,510617.21450392087,0.8385794277364965
12,2,7,6300,20,0.22928552604867203,574,244971,1225015.5723697566,0.95
16,2,4,6600,19,0.17702592866677136,2945,195453,1241370.8703566662,0.8997804282754411
13,3,7,6900,44,0.7156611680412969,1196,87677,884655.6941597936,0.7016875998381683
4,1,2,2100,35,0.6248214947951629,1691,62536,270677.8925260242,0.6554895373561641
10,3,4,5100,17,0.9491233347017354,329,143829,870782.3833264913,0.8049047748895283
16,2,4,6600,36,0.09103646393997189,2505,76190,905074.8176803001,0.680583278848024
2,1,5,2400,35,0.7108943435218672,455,53110,253315.52828239067,0.6381660521507637
1,3,3,2100,71,0.7823175958061638,238,95473,112174.41202096918,0.715995353714305
4,1,7,3600,61,0.7807154120818974,253,153025,472736.4229395905,0.8217733351482748
8,2,7,5100,20,0.19001418620596588,0,200614,963277.9290689701,0.9092646999366819
13,1,3,5100,13,0.4875618803718744,397,247042,1101556.1905981405,0.95
20,3,6,8700,61,0.26841668345051173,2368,194072,1283841.9165827474,0.8972113791257577
18,2,5,7500,12,0.5489692047297811,721,120460,1174805.153976351,0.7619608563557971
4,2,5,3300,16,0.2590366272996667,2976,151699,740382.8168635017,0.8193702242487612
6,3,3,3600,49,0.5233788292338801,1309,229489,718631.1058538306,0.95
5,3,6,4200,41,0.262720299971559,456,40813,434992.3985001422,0.6155625399136301
17,2,5,7200,19,0.581317937974775,2000,99511,1097115.4103101261,0.7234550220469418
4,1,2,2100,27,0.8889309581529391,2218,145442,490979.3452092353,0.8078619272621639
19,1,8,8400,40,0.6684279922612852,2427,53816,1069099.8600386935,0.6394599448965244
2,2,4,2400,62,0.6249860295273629,1919,68527,193499.0698523632,0.6664801109985468
1,1,3,1500,4,0.953782146173783,2035,241639,714559.0892691311,0.95
4,1,4,2700,17,0.9835499428025001,1406,168830,640922.2502859875,0.8508522406911122
1,2,3,1800,61,0.21410190459764167,2556,106475,217559.4904770118,0.7362233146827915
16,1,6,6900,39,0.6557655494558703,719,120934,962159.1722527207,0.7628119808701462
2,3,4,2700,33,0.24836677504354387,1139,119224,457376.1661247823,0.759674306222517
20,2,4,7800,47,0.18035416924246117,2420,101361,1053420.2291537877,0.7268350081203133
8,1,2,3300,71,0.9239577106824092,1125,202417,507964.2114465879,0.9125397315138387
5,2,3,3000,77,0.8827386686172263,2343,153123,377122.30665691383,0.8219415301137426
3,3,4,3000,17,0.41718950660012477,1703,103301,560606.0524669994,0.7304220984947353
8,3,5,4800,28,0.04971287137874891,2196,74926,699483.4356431062,0.6782662071418408
8,3,8,5700,50,0.4765693050184463,1507,207851,949529.1534749077,0.9225425797383345
17,2,2,6300,34,0.2232987159033074,2543,118225,960623.5064204835,0.7578376186317882
13,2,6,6300,1,0.6893330786145299,2657,38878,968019.3346069274,0.6120351223925828
20,3,3,7800,40,0.7834038551418987,1081,88957,1020426.9807242905,0.7040428595059557
3,2,6,3300,21,0.1716588900207554,2238,44760,479801.7055498962,0.6228312801507621
18,2,2,6600,24,0.38806839934515414,843,155368,1072085.6580032744,0.8261071412813783
6,2,4,3600,61,0.6758895191474041,2298,20680,269920.55240426294,0.5785462559470432
12,3,4,5700,73,0.4978483778057272,1709,101684,628148.7581109714,0.7274090460858301
19,1,6,7800,14,0.2317170512651674,625,25964,1013519.4147436742,0.5882925387740193
19,3,5,8100,11,0.9949622709083038,2232,48579,1157143.1886454585,0.6298560828493905
17,2,8,8100,28,0.4077344734941788,2547,98555,1184481.3276325292,0.7216916983330438
3,3,2,2400,28,0.8325820074563407,2337,94357,426661.0899627183,0.7139758753470524
4,2,3,2700,80,0.8446092353169992,988,113719,203854.953823415,0.7495216400141126
7,2,6,4500,72,0.14414925863783024,1672,156880,588199.2537068108,0.8288510082663523
15,1,5,6300,49,0.6238401772524501,1232,142830,893500.7991137378,0.803045739636984
4,3,7,4200,54,0.028543826634524816,1857,230104,791775.2808668274,0.95
9,3,3,4500,39,0.5642940329005423,689,190425,788698.5298354973,0.8905245613946908
6,1,4,3300,13,0.4631526392378398,2945,221060,892154.2368038108,0.9468456580461807
19,3,5,8100,66,0.2300870801588374,2426,40653,875935.5645992059,0.615250157278588
3,3,5,3300,7,0.44558622967066597,975,130417,681856.0688516467,0.7802639288791645
1,2,3,1800,59,0.167806642763072,2556,139746,294332.96678618464,0.7973711999061238
8,3,5,4800,47,0.9518730100124462,103,189612,766554.6349499377,0.8890239570375345
4,1,5,3000,69,0.7595022038204613,2543,240700,598892.4889808977,0.95
5,1,4,3000,76,0.02147331010488296,2467,154156,392214.6334494756,0.8238420069694451
4,1,5,3000,25,0.16303524649739853,849,88551,466756.823767513,0.7033086407527211
2,2,5,2700,27,0.8501260299853199,2021,45784,363947.3698500734,0.6247078068364262
19,2,5,7800,49,0.6314232653109324,259,127762,1029136.8836734453,0.775353349087755
20,3,8,9300,7,0.8844703355919742,2956,161456,1581169.6483220402,0.8373076003155672
3,3,7,3900,34,0.3967689444043375,1554,121371,624378.1552779784,0.7636191677789892
1,2,4,2100,53,0.06284250105330513,2021,100370,269055.78749473346,0.7250094834087454
20,2,7,8700,6,0.4447750945615262,396,82704,1276064.1245271924,0.6925764186989393
19,1,2,6600,76,0.010936214552947132,169,192274,867563.3189272352,0.8938963175223382
2,1,6,2700,77,0.4740644671076645,2974,35582,124013.67766446168,0.6059220906832347
18,2,8,8400,27,0.11916859908969324,1021,126445,1239924.1570045515,0.7729498567668919
11,3,7,6300,4,0.43441883244455504,1425,179210,1197997.905837777,0.8699392505095094
9,2,5,4800,54,0.6210284595725756,1765,159702,723248.8577021372,0.8340498876838573
14,3,2,5700,54,0.7630008622745603,2717,23246,595186.9956886272,0.5832671382371082
5,1,5,3300,13,0.3991780047872143,1409,108495,621264.109976064,0.7399707396837621
2,2,3,2100,27,0.3663755862256607,347,191628,529834.1220688717,0.8927445800106729
5,1,4,3000,51,0.21756734937759414,1983,25845,245092.16325311203,0.5880466583059676
5,1,3,2700,80,0.12987800987555498,1352,77371,145652.60995062222,0.6827213498396766
1,3,6,3000,42,0.9228466514473441,1854,180390,591785.7667427633,0.8720792334496782
16,2,6,7200,53,0.7529077731835913,1016,217729,1133173.4611340822,0.9406940245805958
5,3,8,4800,12,0.2148560421125557,1652,239598,1091681.7197894373,0.95
7,2,5,4200,39,0.4012522668434857,2349,218660,856783.7386657826,0.9424158505089406
20,2,5,8100,38,0.5001059438802956,1996,81090,1082559.4702805984,0.6895865601508647
13,2,6,6300,22,0.23247484751807745,1786,160586,1082589.6257624095,0.8356986223417583
3,2,2,2100,3,0.7310456270977885,2169,211972,743358.7718645111,0.9301504424007097
18,1,7,7800,75,0.9243182166974538,1951,37732,768372.4089165127,0.6098742273128881
7,1,3,3300,79,0.2706914110864552,1926,205451,501328.54294456774,0.9181107784931598
1,3,4,2400,75,0.4816045834421413,2853,24176,68533.9770827893,0.5849612934588462
16,3,7,7800,36,0.9422093969008238,2067,110144,1111586.953015496,0.7429836102356088
20,2,4,7800,74,0.14576951248982095,1413,96194,878049.152437551,0.717319157584561
4,1,8,3900,69,0.5184547720728871,894,118260,422747.72613963555,0.757875779045155
3,1,7,3300,62,0.1854550574581254,0,79849,277770.7247127094,0.6872886361442021
6,3,5,4200,48,0.5017736188525354,2009,197305,758371.1319057373,0.9031622878864682
19,3,7,8700,74,0.1392023996784333,2277,41556,911725.9880016078,0.6169039677666858
7,1,6,4200,64,0.06540119932364563,1836,247329,775410.9940033818,0.95
18,1,2,6300,47,0.6558752390025506,2092,187722,1018924.6238049873,0.8855508989302782
5,2,3,3000,59,0.341302661394415,1731,226381,597985.4866930279,0.95
2,3,8,3900,38,0.6240223665722899,1000,236850,817579.8881671386,0.95
14,3,3,6000,19,0.4813787919748197,2981,200802,1173627.106040126,0.9096105181883155
16,3,5,7200,77,0.3766513930674741,2477,140433,904292.7430346627,0.7986202477419179
12,1,6,5700,33,0.5529755270191041,2338,24425,692225.1223649045,0.5854496829796552
1,2,4,2100,10,0.7251983085343807,844,157228,559150.0084573281,0.8295352959313224
7,1,6,4200,14,0.29442985996211923,1848,125416,780799.8507001894,0.7710680316573293
3,2,4,2700,38,0.41349110515535104,2302,127332,482656.5444742233,0.7745714902727407
10,3,5,5400,53,0.16559988831682015,2062,196745,891522.0005584159,0.9021299232951179
1,3,3,2100,2,0.22580519561733137,174,26602,320294.97402191337,0.589473902753915
4,1,8,3900,70,0.8008560782300591,2748,118432,472299.71960884973,0.758190734979172
6,3,2,3300,34,0.1257550133476063,2119,116123,554187.224933262,0.753974649390665
3,2,6,3300,7,0.14825060783897992,1788,76651,600200.746960805,0.6814517518363348
15,2,8,7500,48,0.6419534374221695,407,232024,1208048.2328128892,0.95
18,2,4,7200,65,0.041000741896097925,986,189310,1018994.9962905195,0.8884570401053494
7,1,2,3000,33,0.350125873579168,2388,211370,717629.3706321041,0.9290225765862554
5,3,7,4500,58,0.8356380531030171,577,47172,402475.80973448494,0.6272359431563111
6,1,7,4200,28,0.8522659610532998,107,74563,554074.6701947334,0.6775978959256239
8,3,5,4800,19,0.9198044449213303,2886,203198,1017376.9777753934,0.9140133074239829
12,1,5,5400,13,0.48480517434366766,2115,27986,753997.9741282817,0.5920089882835038
12,3,7,6600,60,0.19906412959484387,2354,79427,786478.6793520257,0.6865145233424106
1,2,4,2100,70,0.10277080946096118,441,138862,213440.1459526952,0.7957385698914254
5,2,4,3300,72,0.868578574392137,1781,247774,613635.1071280394,0.95
18,1,7,7800,68,0.2473817755775939,1089,81139,867711.091122112,0.6896549313258478
1,2,4,2100,9,0.8051639467207636,1782,57952,393338.1802663962,0.6470837859814894
14,2,5,6300,12,0.015256823645466877,264,25337,817517.7158817727,0.5871420096698684
1,2,5,2400,58,0.7136846393234803,1559,77261,219723.5768033826,0.6825345033842058
8,1,5,4200,38,0.9810380031155513,2537,176271,779746.8099844223,0.8645120784120102
19,2,3,7200,31,0.40957372730879005,832,249828,1303568.1313634561,0.95
18,2,3,6900,59,0.23436934355892136,2056,108332,879172.1532822053,0.7396376001517739
12,1,4,5100,63,0.5472739842286276,1648,173667,742037.6300788568,0.8597086360052111
10,1,7,5400,63,0.07314515914984054,2004,24632,496018.2742042508,0.5858087647488811
17,2,7,7800,3,0.40812595866618284,1592,34080,1112879.370206669,0.6032161709438294
1,1,3,1500,42,0.6922526255348481,1663,113379,258186.73687232577,0.7489249377619542
11,2,8,6300,43,0.8033634614613562,812,184332,993007.1826926932,0.8793233885905406
9,2,3,4200,59,0.7272395589051623,2350,163867,645597.8022054741,0.8417006059246451
8,3,5,4800,35,0.6388783442422942,2759,198028,924631.6082787885,0.9045003920326256
6,1,5,3600,54,0.7490854986702622,2692,106562,488138.57250664866,0.7363875649943923
16,3,2,6300,58,0.5269636969365461,1951,214232,1013359.1815153173,0.9342637996019855
6,1,2,2700,4,0.33440333921987664,2574,230640,867827.9833039006,0.95
7,3,2,3600,62,0.4940192373503456,644,79587,334023.90381324827,0.6868066717624728
15,2,4,6300,26,0.8415361212453124,903,82245,876372.3193937734,0.6917175700803201
13,2,2,5100,22,0.6256154419711399,619,38662,645765.9227901443,0.6116228076631557
17,3,5,7500,26,0.03728453341786453,1087,67894,1013211.5773329107,0.6653440952025113
8,2,6,4800,4,0.7635875171286097,1088,210038,1052898.062414357,0.926595301728991
19,2,7,8400,76,0.7612364471086761,1030,185051,1109195.8177644566,0.8806205889262458
9,3,8,6000,10,0.8708931799524071,822,180460,1111225.534100238,0.8722314819223703
9,2,5,4800,14,0.8967999466747587,2313,140107,899120.0002666262,0.7980666645826117
5,2,2,2700,76,0.9146032655945744,2627,70311,185858.98367202713,0.669748076977631
3,1,4,2400,57,0.5503905897236802,512,180305,400218.0470513816,0.8719125387874965
14,3,7,7200,47,0.34824780032370595,2174,114584,993646.7609983814,0.7511363495928565
6,2,3,3300,60,0.008530717602609372,938,243221,643539.346411987,0.95
17,1,8,7800,10,0.7450295176122262,1974,69469,1158432.8524119388,0.6682493944770819
12,2,2,4800,9,0.24012989709189791,1831,233388,1099505.3505145404,0.95
8,3,3,4200,45,0.5254126958829732,1639,74305,516152.93652058515,0.6771117198578348
3,3,6,3600,27,0.7698810405085988,958,52823,463536.594797457,0.6376443900815213
15,2,2,5700,31,0.4257377596979256,2409,74900,805941.3112015104,0.6782156653885372
14,3,7,7200,30,0.9875594862262836,1034,193454,1198990.2025688686,0.8960973336794494
6,1,2,2700,53,0.7324132447609233,831,176517,460301.9337761954,0.8649535224699431
5,2,6,3900,3,0.8195481750130248,1912,40373,626008.2591249349,0.6147810122603128
3,2,6,3300,41,0.7568346199898058,2133,82675,449555.826900051,0.6924969333225905
9,2,3,4200,15,0.7076537593106103,188,105961,685023.7312034469,0.7353117619000159
11,2,2,4500,44,0.4702589866725604,1177,106047,610052.7050666371,0.7354488452719469
1,1,6,2400,72,0.9659682009999446,486,108989,179728.15899500027,0.7408344202421964
4,2,4,3000,43,0.8319339462619176,917,88678,375706.3302686904,0.7035278289883777
6,1,3,3000,7,0.3917241442403635,2028,227898,869677.3792787981,0.95
6,1,8,4500,75,0.7035118734736674,883,125869,484710.44063263165,0.7718551229134631
10,3,7,6000,14,0.302189644442734,1857,123203,1010605.0517777863,0.7670009087795785
8,1,6,4500,44,0.3026132376539131,2441,151690,740096.9338117305,0.8193330360714383
4,3,5,3600,17,0.7005519643237436,170,52956,490509.24017838127,0.6378962743320841
18,1,4,6900,78,0.8290031119946656,575,24990,570084.9844400267,0.5864545685944264
20,1,3,7200,37,0.08574796192042256,2202,187131,1190893.260190398,0.88447293263328
15,2,2,5700,52,0.3288709900654253,1919,165240,867405.6450496729,0.8442296742148963
11,1,4,4800,54,0.4656255663209977,1504,85727,568245.872168395,0.6980968532173024
19,1,6,7800,53,0.7299000303353216,2293,95852,1005844.4998483234,0.7167051996247117
4,2,7,3900,66,0.3690150404447695,1068,125753,458700.92479777616,0.7716490429404074
17,3,8,8400,29,0.5167413194096918,2316,60639,1135174.2934029517,0.6520077489560008
4,2,2,2400,62,0.11048477092541409,1967,149402,359261.57614537294,0.8151151376905246
18,3,5,7800,49,0.6030028311271435,1310,48763,902810.9858443643,0.6301668843541921
4,2,6,3600,78,0.058669589641167086,2428,79766,310078.65205179417,0.6871245208053817
20,2,2,7200,64,0.4730742755736258,2840,221781,1142396.628622132,0.9481332251556007
12,2,3,5100,8,0.6324035349363618,2455,237144,1167775.9823253183,0.95
13,2,7,6600,56,0.826542173451025,2452,193874,1035175.2891327449,0.8968503444150675
12,2,7,6300,19,0.739430456738802,2482,243408,1281578.8477163059,0.95
16,1,2,5700,47,0.5319153991411681,539,127645,774800.4230042942,0.775139939876272
3,1,5,2700,33,0.8303581622639163,663,206152,614042.2091886804,0.9194320884836845
1,3,2,1800,24,0.3179446725276208,1959,182397,535974.2766373619,0.8757818742465836
6,1,6,3900,2,0.3363094390589646,1719,214348,975584.4528047051,0.9345184351903191
17,1,5,6900,50,0.17274011033998016,910,85935,845306.2994483002,0.6984824924048785
17,3,4,7200,70,0.3565877226435714,2455,90851,839569.0613867821,0.7075022777216723
3,1,2,1800,76,0.7764485858124012,2579,75046,77579.757070938,0.6784503916262202
7,2,3,3600,70,0.3745519873818408,2312,238712,662911.2400630908,0.95
4,3,4,3300,32,0.8624918657138967,129,67568,403693.5406714305,0.6647393394977982
6,1,4,3300,28,0.09107870397363838,1736,228485,797594.6064801319,0.95
11,3,5,5700,15,0.6463610431392481,1519,215853,1140044.1947843037,0.9372743524833209
10,1,7,5400,17,0.39910418852489427,2396,117609,922102.4790573756,0.7567177558558377
18,2,6,7800,70,0.13792678320921437,843,160694,1009988.3660839539,0.835861960402511
14,1,5,6000,73,0.30223706701373687,1844,245006,958820.8146649313,0.95
3,2,7,3600,5,0.7838222858223359,1284,82567,642734.8885708883,0.6923248730230156
5,2,5,3600,28,0.15952905184791566,891,217515,788962.3547407604,0.9403199802653133
14,1,4,5700,29,0.9977022197766376,2662,85643,842157.4889011168,0.6979600717167413
15,3,7,7500,45,0.17318147822187957,1298,172024,1132122.0926088905,0.8567028683775627
8,1,7,4800,53,0.6906669138855662,1570,98521,599688.6654305721,0.7216104179539894
6,2,2,3000,52,0.9759735486288631,2819,106247,422184.1322568557,0.7358097861210527
10,1,5,4800,65,0.24187073342868903,1521,231817,807054.6463328565,0.95
5,3,2,3000,42,0.2909995409525695,2268,173390,593365.0022952372,0.8592153724249364
18,3,5,7800,69,0.5010368447959653,1191,72775,847774.8157760202,0.6742822370263941
10,2,5,5100,10,0.6272833695195386,1573,224255,1105563.5831524022,0.95
9,1,6,4800,46,0.4683397456318087,2685,81306,634820.3012718409,0.6899776964716526
17,3,3,6900,12,0.49241848606104044,568,240845,1333267.9075696948,0.95
12,3,5,6000,56,0.5732100471554206,847,136074,794691.9497642228,0.7906243079782097
20,3,7,9000,69,0.04170299410133527,2420,121877,1141145.4850294935,0.7645239007735245
9,2,7,5400,2,0.49038929947576604,285,175729,1049556.0535026211,0.8635431621930393
3,2,8,3900,47,0.6246050894850484,217,124069,523524.97455257474,0.7685677337325747
1,2,4,2100,52,0.28212001398843745,1790,103641,272571.3999300578,0.73102142873106
11,2,2,4500,47,0.8211766110041316,1497,116528,623860.1169449794,0.7547083902309345
8,2,3,3900,14,0.6675173473903391,540,214786,879434.4132630483,0.935314094946629
15,3,2,6000,70,0.0496240787747354,2216,185369,866969.8796061263,0.8812104749994836
3,2,4,2700,4,0.8764881520646858,1575,132231,638329.5592396766,0.7835993191716688
16,3,2,6300,77,0.8187913658751752,2257,156507,810630.0431706242,0.8281608311870323
14,1,5,6000,15,0.60667952124139,1767,64850,884676.6023937931,0.6597569986571049
15,1,8,7200,70,0.4779097030446343,1901,27628,695896.4514847768,0.5913091538453598
11,3,2,4800,49,0.9042871880623308,2710,172258,800294.5640596884,0.8571289044890057
8,1,6,4500,32,0.4256557846115465,2997,59620,632021.7210769423,0.6501329316236517
3,3,2,2400,62,0.8346049212473358,239,196338,397672.97539376334,0.9013743278574594
4,2,5,3300,80,0.7206351045846513,720,196073,439142.82447707676,0.9008742388744235
10,2,3,4500,79,0.14182432461382,380,40174,281038.8783769309,0.6143604111449963
19,1,3,6900,22,0.8536259324003681,2429,201931,1259463.870337998,0.911682672340174
2,1,8,3300,72,0.44691121714192106,2226,118926,371397.4439142904,0.759097671717985
10,3,3,4800,78,0.992558790038416,1390,102123,474983.2060498079,0.7282114491938141
19,1,6,7800,58,0.35451453294258284,2849,249443,1306583.427335287,0.95
4,3,6,3900,74,0.7281647734002824,2612,111956,435631.17613299855,0.7462861327488849
12,1,3,4800,76,0.9407048173080174,1111,100549,473724.4759134599,0.725320255770378
2,3,6,3300,74,0.6658320827040268,1599,91122,285884.8395864799,0.7079969336840211
2,1,3,1800,31,0.8743308746412023,456,35760,159828.34562679398,0.6062824514378674
12,3,6,6300,14,0.9684286084369487,1716,124667,1044971.8569578152,0.7696905081722002
1,2,3,1800,6,0.14242082032724646,709,58690,341937.8958983638,0.6484432822119007
1,2,6,2700,75,0.7616673824935418,2328,134028,310087.6630875323,0.7868498690744613
8,1,5,4200,73,0.1812877990608568,2260,248426,744745.5610046957,0.95
6,2,3,3300,18,0.3382274710773182,1528,165088,713324.8626446135,0.8439753051817431
20,2,6,8400,69,0.6022811364241197,1082,41413,859274.5943178794,0.6166441532924973
18,3,2,6900,34,0.5975504213288275,2048,189958,1165368.2478933558,0.8896699228773116
10,2,2,4200,52,0.9149613745538397,140,78338,442301.1931272308,0.6845179580735542
5,2,7,4200,9,0.3338449766269105,2278,87880,743430.7751168654,0.7020869696980628
10,1,4,4500,65,0.9708828291696188,1520,78009,456763.5858541519,0.6839036740229818
9,1,7,5100,16,0.01649869184607844,414,132854,861045.5065407696,0.7847367283214348
19,2,3,7200,54,0.45234436706116354,1068,73647,843072.2781646942,0.6758959208491806
2,3,8,3900,66,0.2539203346528166,2886,20362,303034.39832673594,0.5779587716662209
5,3,7,4500,44,0.34256490000613726,2321,66756,566429.1754999694,0.6632389667155995
2,3,5,3000,75,0.7741281125131911,2760,241142,576213.359437434,0.95
15,1,6,6600,30,0.5986410193931182,1370,72738,891582.7949030345,0.6742427640218396
9,2,3,4200,63,0.564534579773539,1171,83420,430147.3271011323,0.6938502243971124
18,3,2,6900,40,0.8072365159256654,1817,235476,1218425.8174203718,0.95
15,2,7,7200,33,0.35369966310062884,2321,178873,1196607.5016844969,0.869298702645547
9,2,4,4500,23,0.0643329380464931,0,114989,699656.3353097675,0.7518987301557547
6,2,2,3000,37,0.656968990034446,2805,104485,494835.15504982776,0.7325830306770409
12,2,3,5100,63,0.9194495975994159,834,204769,777960.752012003,0.9168681886306045
1,2,3,1800,39,0.5444217373547153,114,93834,227365.89131322643,0.7130070289825187
18,2,5,7500,72,0.7150301671793742,1315,99887,850648.8491641032,0.7241068865255277
20,3,7,9000,50,0.9774195581521945,2861,80777,1162496.902209239,0.6890017969086883
8,1,5,4200,22,0.31646313490587996,2189,139361,778809.6843254706,0.7966906177336057
4,3,7,4200,3,0.4210018314109053,2835,72962,759868.9908429455,0.6746745470112592
7,3,2,3600,3,0.6114011964037183,1380,23609,538560.9940179815,0.5839719840551578
20,1,5,7800,63,0.9839791114177576,1810,77658,903696.1044429112,0.6832600477023227
15,2,5,6600,59,0.4282752227541199,1361,78213,758114.6238862294,0.6842837993206153
17,3,4,7200,30,0.7962288245445075,750,195894,1196306.8558772774,0.9005819132160352
9,2,3,4200,18,0.5888029301189416,1880,39565,588585.9853494053,0.6132853602213034
13,3,4,6000,23,0.5438360100976273,1941,59331,839172.8199495119,0.6496082420010009
17,2,7,7800,17,0.8240791684925708,2322,166036,1326611.6041575372,0.8457175861156049
15,1,6,6600,68,0.9073796932974718,1841,181517,931727.1015335126,0.8741313739787234
11,3,8,6600,35,0.09507414985689688,1346,61574,846052.6292507155,0.6537223265112391
18,2,3,6900,30,0.9070796704137064,1783,241950,1279854.6016479316,0.95
9,2,8,5700,11,0.22538824147833247,2566,224523,1210899.0587926083,0.95
14,3,5,6600,52,0.03464543866464953,1554,241128,1126702.7728066768,0.95
10,3,8,6300,13,0.7846091667382077,2420,51594,925864.954166309,0.6353959706998134
12,3,3,5400,19,0.6415190753221663,2961,169534,1031690.4046233891,0.8521451036133976
12,1,5,5400,39,0.5400955392509719,2992,85166,764391.5223037452,0.6970767496622418
16,2,8,7800,9,0.4219743387006305,2627,47803,1141306.128306497,0.6284322416898741
6,3,5,4200,20,0.016856850169977733,2378,174577,866409.7157491501,0.861413449184783
6,1,6,3900,9,0.007891198641296282,1741,29379,572948.5440067935,0.5945727232063596
17,1,3,6300,45,0.20284144051144581,1880,135466,920317.7927974428,0.7895155400531019
5,3,3,3300,61,0.6206330496821534,2241,105795,399716.8347515892,0.7349729945179496
8,3,5,4800,70,0.03360873925486629,1459,246659,810919.9563037257,0.95
11,1,3,4500,60,0.8811816496190256,976,181442,672758.0917519049,0.8739994565077921
9,2,7,5400,58,0.4843314443091731,2546,27598,541154.3427784541,0.5912628311597001
17,2,4,6900,71,0.449715102254695,2885,84572,795445.4244887265,0.6959616890343878
19,3,2,7200,57,0.31950198062343405,1712,22012,744786.4900968828,0.5809977062087319
1,3,3,2100,36,0.3912548135092244,2679,132428,436269.7259324539,0.7839385603515245
14,3,2,5700,67,0.18972581333519012,624,213976,851723.3709333241,0.9337871955034501
5,2,5,3600,68,0.9544280382377642,2825,207919,623815.8598088112,0.9226536170512663
20,2,3,7500,75,0.1367523083752732,416,75745,763286.2384581236,0.6797367084514158
2,3,6,3300,21,0.5575251606372983,2074,79484,542400.3741968134,0.6866474225615075
8,3,7,5400,34,0.647219356928695,1328,47115,662833.9032153565,0.6271491071744988
12,1,6,5700,65,0.8273466897305223,0,178429,768721.2665513474,0.8684584868212504
2,2,6,3000,27,0.06297388935098958,1560,149453,600391.1305532451,0.8152346663082904
3,1,3,2100,20,0.5670740772081707,507,71340,328054.6296139591,0.6716808793952962
6,3,5,4200,14,0.10318250891639602,682,241954,979852.087455418,0.95
10,3,7,6000,2,0.087568251931877,921,181241,1159674.1587403407,0.8736738576610511
10,3,6,5700,62,0.5540793150417038,223,102808,640535.6034247915,0.7294827675604996
20,2,8,9000,27,0.3409195779485482,2054,98573,1292061.4021102572,0.7217256125878693
1,3,2,1800,32,0.09191610269341632,2552,220478,591056.4194865329,0.9457626209771677
3,3,7,3900,43,0.10912261925181632,1760,133176,610606.3869037409,0.7853085239471158
5,2,2,2700,60,0.9800278968334329,2285,75049,264747.86051583284,0.6784673678865033
3,3,5,3300,61,0.4045938395789398,1419,65240,295027.0308021053,0.660440232342516
4,3,6,3900,40,0.5516522079571272,456,205341,728603.7389602144,0.9179368745248988
14,3,2,5700,3,0.6566500555580994,2394,55052,904640.7497222095,0.641758716404417
10,2,4,4800,39,0.23171012234090305,967,89911,636673.4493882954,0.7057976928660028
14,3,6,6900,43,0.3001360460350343,2692,206201,1173661.3197698249,0.9195155702704254
18,2,8,8400,59,0.5069793981447556,1768,178063,1203631.103009276,0.8677907238955928
1,1,5,2100,59,0.9017735121713455,1639,93042,208745.13243914326,0.7115362418669874
15,1,8,7200,16,0.3865516356344353,2276,160119,1242585.2418218278,0.8348445413176285
8,1,2,3300,1,0.0515082886978232,2433,77351,651434.4585565109,0.6827427838585433
13,3,8,7200,22,0.5758768510687166,2430,158685,1213390.6157446564,0.832204408050913
16,2,4,6600,7,0.40948307966755393,1522,57894,982400.5846016622,0.6469792440233043
4,3,6,3900,6,0.4427142465316246,602,171052,834950.4287673419,0.8549447742136917
6,1,8,4500,60,0.1257745955389611,484,246718,792327.1270223053,0.95
10,3,7,6000,66,0.2180838414379762,2893,21330,578359.5807928101,0.5797378410302715
18,1,3,6600,36,0.23973447543072546,0,33774,744349.3276228464,0.6026297840991359
2,1,2,1500,77,0.1344589804767684,0,53571,-83530.29490238384,0.6389832624788062
14,1,3,5400,12,0.04685115295802611,668,106955,875715.7442352099,0.7371417390261222
19,1,8,8400,78,0.07377492221662718,398,96247,906065.1253889168,0.717413727750633
15,3,4,6600,57,0.15703631894880188,822,129335,855544.818405256,0.7782390676107791
4,3,4,3300,4,0.5954602356306398,1088,98463,635588.6988218469,0.7215399853704083
8,1,2,3300,8,0.9633254262135582,1534,171437,773077.3728689322,0.8556501019675857
8,1,2,3300,59,0.0657814565863788,1850,238695,666561.092717068,0.95
11,2,8,6300,61,0.8655950975823996,2362,133479,847490.024512088,0.7858510410036761
6,2,6,4200,9,0.43440785061844434,0,21754,542335.9607469079,0.5805586641451334
5,1,4,3000,68,0.11108209316412976,1980,155118,419080.58953417937,0.8256157459801067
13,3,3,5700,27,0.08142602471914284,1837,26403,713508.8698764043,0.5890900091560652
13,1,4,5400,39,0.5354081475359329,2736,172266,930934.9592623203,0.85715150076346
4,3,6,3900,45,0.5499051906691161,1082,85289,482288.4740466544,0.6972983771930078
